items,scaled_items
58.36701966,[1.2218352051461099]
64.95231084,[1.3765032414922305]
61.32306932,[1.2912636303678202]
49.97195267,[1.0246611560651948]
30.92118021,[0.577217681399439]
22.53284828,[0.3802018179592799]
23.83577997,[0.41080363653906704]
30.40931753,[0.5651956168573419]
41.04373971,[0.8149651640645516]
43.37898693,[0.8698128681413421]
51.96240405,[1.0714106767731046]
64.07429974,[1.3558814877967322]
75.07130886,[1.614167076053861]
71.79228395,[1.5371529653490834]
70.42405999,[1.5050176341404014]
63.16264785,[1.3344696164301681]
56.29580855,[1.1731888892147968]
41.06988792,[0.8155793043028677]
21.97657565,[0.36713670162600454]
14.4459826,[0.19026646039769735]
19.9849701,[0.3203600730495692]
30.9050255,[0.5768382574369832]
44.16273731,[0.8882207302915052]
47.63292885,[0.9697247513842704]
42.8691294,[0.8578378983448837]
30.61718441,[0.5700777642479748]
21.81970591,[0.3634523186602802]
8.477320168,[0.05008111813462352]
6.445123841,[0.0023511382786851]
4.150123109,[-0.05155130079787363]
6.483933194,[0.003262649441411447]
15.67930861,[0.2192334577448512]
17.91016712,[0.2716293952480631]
26.29396589,[0.4685387888395127]
38.96046394,[0.7660354867418622]
39.25032038,[0.7728433142428288]
40.7709006,[0.808557020790601]
33.38301914,[0.6350386315587812]
16.23434563,[0.23226955343694825]
-1.182421647,[-0.17679621459048184]
-21.61465212,[-0.6566858472658099]
-39.3567702,[-1.0733930951379693]
-59.8226921,[-1.5540740347902182]
-74.08949562,[-1.8891569377415682]
-74.11197455,[-1.8896848979892218]
-73.55120316,[-1.8765141197563928]
-62.53114939,[-1.6176872842458994]
-40.81056618,[-1.107538247315505]
-17.72795799,[-0.5653994739630134]
-14.32665838,[-0.48551351033224105]
-17.80679196,[-0.5672510390652978]
-25.85514682,[-0.7562818970771006]
-27.34266599,[-0.7912191022457733]
-34.84347273,[-0.9673897555664587]
-27.13164982,[-0.7862629878145236]
-26.0136007,[-0.7600034865711924]
-16.23639098,[-0.5303671976050598]
-11.02872017,[-0.4080551849539029]
-4.673912743,[-0.25880049609869676]
-5.180506732,[-0.2706988154534042]
-18.39874961,[-0.5811542856830979]
-36.57627575,[-1.0080879165364687]
-38.67493001,[-1.057378786824701]
-19.99733244,[-0.6187000312689027]
-0.492840756,[-0.16060010125282098]
17.45390829,[0.2609132924406428]
37.57513198,[0.733498341749479]
32.30781315,[0.6097853823712658]
15.1273115,[0.20626876009689787]
-6.345528372,[-0.2980615552980434]
-28.00418345,[-0.8067560927523758]
-39.12829367,[-1.0680268910810249]
-47.42386682,[-1.2628641388815245]
-57.34164354,[-1.4958019100859967]
-65.5959285,[-1.689669426541741]
-76.47111835,[-1.9450938585090396]
-71.78091227,[-1.834935485154889]
-57.02301179,[-1.48831823992731]
-45.82344963,[-1.2252753098767184]
-37.29310281,[-1.0249239577591687]
-19.42516587,[-0.6052616156505375]
4.700880474,[-0.03861572090940564]
10.08839021,[0.08792014954586662]
15.95371278,[0.22567835941723058]
23.36587237,[0.39976696651650956]
25.76982731,[0.45622840153453653]
24.68220488,[0.43068352873604987]
26.14679382,[0.4650821740217768]
31.74133801,[0.5964806407664012]
28.8629214,[0.5288755747661522]
20.08263875,[0.3226540062858026]
7.3871213,[0.024475732809760224]
-5.191354999,[-0.2709536075512456]
-12.30386222,[-0.4380043112028453]
-20.33250556,[-0.6265722068325053]
-30.05763288,[-0.8549852419870738]
-29.65342887,[-0.845491745222679]
-39.04779734,[-1.0661362823055192]
-37.00942432,[-1.0182612311154045]
-35.23152198,[-0.9765038271940528]
-30.12491315,[-0.8565654465613745]
-18.22322091,[-0.5770316617004501]
-14.57893436,[-0.49143868955019226]
-19.88815901,[-0.6161358864835432]
-30.54490796,[-0.8664298201726052]
-46.81749329,[-1.2486223080172794]
-54.70599995,[-1.4338988282888543]
-49.58047486,[-1.3135161634614088]
-47.33822215,[-1.2608526115898167]
-24.43559965,[-0.7229411430719613]
6.300640167,[-0.001042334466988242]
16.87598559,[0.2473396832067306]
13.66276494,[0.17187111018574153]
14.06019205,[0.18120543861773253]
8.454562045,[0.04954660051055491]
-4.690468597,[-0.25918934168778623]
-18.83481203,[-0.5913960375483112]
-36.33191744,[-1.0023486987950663]
-50.69627761,[-1.3397229044505143]
-39.62139038,[-1.0796082012736645]
-26.04956017,[-0.7608480628337939]
-15.64842302,[-0.5165576564136505]
-11.36560289,[-0.4159675137116026]
-44.86659919,[-1.2028018649543148]
-74.33458058,[-1.8949132222345446]
-61.68649924,[-1.5978490756490311]
-58.86065689,[-1.5314788157240617]
-56.44235742,[-1.4746804722494815]
-54.41481749,[-1.4270598566966166]
-58.63681976,[-1.526221576763453]
-51.00842818,[-1.3470543518211109]
-47.25985456,[-1.2590120003051875]
-46.4102155,[-1.2390566177076385]
-39.61856729,[-1.0795418956578924]
-34.87614672,[-0.9681571661083404]
-34.05832287,[-0.9489490239777862]
-39.63341649,[-1.0798906572452747]
-36.03712022,[-0.9954248277176304]
-25.47760886,[-0.7474147030042455]
-12.11143755,[-0.4334848533626454]
-4.939943311,[-0.2650487278679415]
3.911147687,[-0.057164091219044574]
6.546362154,[0.004728911811654964]
-0.723447572,[-0.16601633911138008]
-2.8718306,[-0.2164751837057193]
6.299140296,[-0.0010775617782796613]
19.96874355,[0.31997896178864355]
24.6266628,[0.4293790177868196]
24.30818741,[0.42189902003888935]
25.28827558,[0.44491824706416466]
28.84379663,[0.5284263933191032]
25.93148208,[0.460025169992979]
19.63073083,[0.312040092840648]
18.99278744,[0.2970567840188675]
21.76268112,[0.36211298345834764]
20.98757103,[0.34390805488412407]
15.47154982,[0.21435384905259805]
3.319946846,[-0.07104956274403265]
8.293550463,[0.045764938540533685]
24.56346103,[0.4278946045099721]
27.68534271,[0.5012179088183669]
19.1892004,[0.3016699144038065]
9.131434205,[0.0654442252294906]
1.633170739,[-0.11066669448417295]
-11.69249381,[-0.423645166121162]
-13.04981857,[-0.45552450897402713]
-6.308879675,[-0.29720079123390464]
-5.645098626,[-0.2816106360522475]
2.843666169,[-0.08223591655097107]
12.56021597,[0.1459756593234855]
15.59398691,[0.21722951601532042]
19.87433211,[0.3177615302986347]
12.39611106,[0.14212134468641327]
-5.069522411,[-0.26809213846296054]
-23.64181247,[-0.7042975476634248]
-43.26485564,[-1.165181883872694]
-52.79756003,[-1.3890755020542584]
-53.88717127,[-1.4146670858225348]
-45.28241696,[-1.212568132869551]
-27.14097646,[-0.7864820416202063]
-0.200088959,[-0.15372427080870874]
13.28976175,[0.1631104237754955]
28.20108175,[0.5133310170171502]
37.99611666,[0.7433859643325399]
45.45899629,[0.9186658276383814]
56.0031751,[1.1663158383741368]
66.30041947,[1.4081661260760765]
75.42320424,[1.622432005566647]
89.22947274,[1.946698371289036]
99.11160565,[2.178798980103888]
107.7991538,[2.3828425032063656]
110.6794217,[2.4504910502587323]
111.314075,[2.465397085085211]
109.9079618,[2.4323718533103635]
91.18711954,[1.9926774143015675]
76.95695369,[1.6584550164243754]
68.24545456,[1.4538489591918327]
64.42117479,[1.364028505350626]
57.33317017,[1.1975532916930836]
55.3854551,[1.1518075141709654]
46.52129225,[0.9436158603188828]
43.40084679,[0.8703262883574852]
35.07459925,[0.6747685944084807]
21.7764879,[0.3624372618376164]
8.544831208,[0.0516667427794679]
4.250156183,[-0.049201834585622384]
-5.820195295,[-0.2857231129685646]
-6.088631443,[-0.29202784434043944]
3.604292121,[-0.0643711753916077]
19.99341,[0.3205583000868067]
24.83659925,[0.43430977294880707]
25.00742775,[0.43832200383196046]
16.22539002,[0.23205921397357135]
0.942402091,[-0.12689070454467033]
-1.853678733,[-0.1925619586612002]
-6.859210799,[-0.31012636004515853]
-16.83970202,[-0.5445371000910932]
-26.68932975,[-0.7758742631866509]
-30.25982071,[-0.8597340061319546]
-26.21833953,[-0.7648121657828385]
-26.99976482,[-0.7831654187904751]
-16.83059616,[-0.5443232317218827]
1.27188262,[-0.1191522302628526]
25.35447426,[0.44647304844871105]
48.29761112,[0.9853360734480856]
63.32848632,[1.3383646470073196]
62.78462764,[1.325591095802649]
62.55371322,[1.3201676332815275]
63.23344957,[1.3361325289275814]
52.3685592,[1.0809499997559897]
34.9152325,[0.6710255644334018]
12.01113398,[0.1330794287901653]
-7.817176002,[-0.3326259872880533]
-18.34504984,[-0.5798930448736767]
-17.07296783,[-0.5500157894600555]
-16.80288528,[-0.5436723892188147]
-6.301293004,[-0.2970226038958052]
-1.215377558,[-0.17757024658102588]
-9.112522873,[-0.3630496620274688]
-18.45028803,[-0.5823647630940272]
-21.43409018,[-0.6524450081084675]
-28.25564952,[-0.812662249699953]
-37.59865995,[-1.0321005459378156]
-47.58106451,[-1.266556224374158]
-62.48620897,[-1.6166317733620252]
-79.834273,[-2.0240839155050954]
-69.42786445,[-1.7796697002715667]
-46.01443884,[-1.2297610532199608]
-9.02078877,[-0.36089511286796105]
29.17309363,[0.5361605570747398]
39.95374886,[0.7893646644364184]
46.53780766,[0.9440037560040286]
53.42167777,[1.105684484049748]
57.55530385,[1.202770521903994]
60.78246199,[1.2785664432761752]
66.23383424,[1.4066022458326284]
70.82478538,[1.514429428925356]
60.36921118,[1.2688604652785336]
53.75249474,[1.1134543471797598]
40.64192644,[0.8055278183572789]
27.35289424,[0.49340972682068457]
18.76058191,[0.2916029973339467]
8.13554675,[0.04205392207108333]
-4.990914051,[-0.26624587223884666]
-7.526616085,[-0.325801637297309]
-1.018901897,[-0.17295564354434192]
-0.423777051,[-0.15897800932959982]
3.048672444,[-0.0774209558869412]
3.953696319,[-0.05616475600655763]
-4.222121058,[-0.24818931265267408]
-7.325896105,[-0.3210873483898848]
-3.698298507,[-0.23588634788734297]
-4.558910391,[-0.2560994480397975]
-5.299508686,[-0.2734938017407883]
-3.591851495,[-0.23338623819273233]
0.118130585,[-0.14625028208867796]
15.96124677,[0.22585530944226367]
38.73676228,[0.7607814295507924]
41.74249736,[0.8313768109687255]
46.54672203,[0.9442131268678942]
54.39094678,[1.1284496026102073]
53.83691245,[1.1154370569919225]
49.91856395,[1.0234072208541731]
